DATE,TIME,OPEN,HIGH,LOW,CLOSE,BollUp1,Boll1,BollDown1,BollUp2,Boll2,BollDown2,BollUp3,Boll3,BollDown3,SuperTrend,MACD,Signal,Histogram,RSI,%K,%D,ADX,ADXR,HistoricalVolatility,Returns,Target
17-Aug-18,14:49:00,11478.4,11479.15,11475.4,11475.7,11489.92,11481.26,11472.6,11488.68,11481.26,11473.84,11487.45,11481.26,11475.07,11485.66,0.98,1.95,-0.97,40.73,16.64,50.79,24.48,24.89,0.27,0.000100217,1
17-Aug-18,14:48:00,11479.1,11479.4,11476.05,11478.55,11488.91,11481.55,11474.2,11487.86,11481.55,11475.25,11486.8,11481.55,11476.3,11477.26,1.54,2.19,-0.65,46.93,33.63,63.5,25.23,25.69,0.25,0.00024832,1
17-Aug-18,14:47:00,11481.55,11481.65,11478.7,11479.15,11489.01,11481.53,11474.05,11487.94,11481.53,11475.12,11486.87,11481.53,11476.19,11477.26,1.96,2.35,-0.4,48.37,52.63,72.24,26.26,26.42,0.25,5.23E-05,1
17-Aug-18,14:46:00,11484.25,11484.6,11481.8,11482.05,11489.37,11481.44,11473.51,11488.24,11481.44,11474.64,11487.1,11481.44,11475.78,11477.26,2.39,2.45,-0.06,56.1,72.81,77.53,28.16,26.94,0.24,0.0002526,1
17-Aug-18,14:45:00,11484.4,11485.55,11483.95,11484.65,11489.84,11481.17,11472.49,11488.61,11481.17,11473.73,11487.37,11481.17,11474.97,11477.26,2.62,2.47,0.15,64.72,78.25,78.91,28.66,26.72,0.22,0.000226415,1
17-Aug-18,14:44:00,11483.75,11485.7,11483.75,11484.9,11489.85,11480.7,11471.55,11488.54,11480.7,11472.86,11487.23,11480.7,11474.16,11476.93,2.6,2.43,0.17,65.62,80.17,79.8,27.85,26.08,0.22,2.18E-05,1
17-Aug-18,14:43:00,11485.25,11485.25,11483.25,11483.6,11489.64,11480.18,11470.71,11488.29,11480.18,11472.07,11486.94,11480.18,11473.42,11476.29,2.52,2.39,0.13,63.14,77.34,79.3,26.97,24.78,0.22,-0.000113199,0
17-Aug-18,14:42:00,11481.75,11486.45,11481.75,11485.2,11489.28,11479.79,11470.31,11487.92,11479.79,11471.67,11486.57,11479.79,11473.02,11475.92,2.51,2.35,0.15,68.8,79.09,76.65,26.14,23.76,0.22,0.000139319,1
17-Aug-18,14:41:00,11481.75,11482.5,11481.05,11481.9,11488.38,11479.25,11470.11,11487.08,11479.25,11471.41,11485.77,11479.25,11472.72,11474.85,2.3,2.32,-0.02,62.34,79.7,71.87,25.26,22.68,0.21,-0.000287368,0
17-Aug-18,14:40:00,11482.55,11483.35,11481.35,11481.45,11489.03,11478.75,11468.47,11487.56,11478.75,11469.94,11486.09,11478.75,11471.41,11474.85,2.33,2.32,0.01,61.33,82.68,68.07,25.54,22.52,0.21,-3.92E-05,0
17-Aug-18,14:39:00,11482.4,11483.45,11482.4,11482.75,11489.13,11478.33,11467.53,11487.59,11478.33,11469.07,11486.05,11478.33,11470.62,11474.85,2.38,2.32,0.06,66.1,77.69,66.35,25.67,22.74,0.2,0.00011322,1
17-Aug-18,14:38:00,11479.9,11483.35,11479.9,11482.3,11488.61,11477.85,11467.08,11487.08,11477.85,11468.62,11485.54,11477.85,11470.16,11473.92,2.28,2.3,-0.03,65.23,64.11,66.99,25.2,22.35,0.21,-3.92E-05,0
17-Aug-18,14:37:00,11477.15,11480.1,11476.95,11479.9,11487.87,11477.43,11466.98,11486.38,11477.43,11468.47,11484.89,11477.43,11469.96,11473.92,2.17,2.31,-0.15,60.17,55.16,70.44,24.72,21.97,0.2,-0.000209039,0
17-Aug-18,14:36:00,11478.5,11479.5,11477.25,11477.65,11487.53,11477.2,11466.88,11486.05,11477.2,11468.35,11484.58,11477.2,11469.83,11473.92,2.23,2.35,-0.12,54.39,60.73,76.25,25.3,22.11,0.19,-0.000196014,0
17-Aug-18,14:35:00,11481.35,11481.8,11478.15,11478.55,11487.49,11477.09,11466.7,11486,11477.09,11468.18,11484.52,11477.09,11469.67,11473.92,2.51,2.38,0.14,57.49,74.06,80.16,26.15,22.78,0.19,7.84E-05,1
17-Aug-18,14:34:00,11481.75,11482.85,11480.45,11481,11487.33,11476.93,11466.52,11485.84,11476.93,11468.01,11484.36,11476.93,11469.5,11473.92,2.74,2.34,0.4,67.16,80.91,81.43,26.59,23.66,0.17,0.000213419,1
17-Aug-18,14:33:00,11480.9,11483.1,11480.2,11482.35,11486.53,11476.62,11466.71,11485.12,11476.62,11468.12,11483.7,11476.62,11469.54,11473.92,2.75,2.24,0.51,73.49,81.32,81.2,25.72,23.34,0.17,0.000117579,1
17-Aug-18,14:32:00,11480.85,11481.2,11478.75,11481.1,11485.1,11476.17,11467.24,11483.83,11476.17,11468.52,11482.55,11476.17,11469.79,11473.92,2.58,2.12,0.46,71.15,84.21,81.54,24.78,23.23,0.19,-0.000108869,0
17-Aug-18,14:31:00,11481.5,11483.85,11480.65,11481.15,11484.23,11475.69,11467.14,11483.01,11475.69,11468.37,11481.79,11475.69,11469.58,11473.92,2.45,2,0.45,71.39,80.32,80.32,24.32,22.95,0.19,4.35E-06,1
17-Aug-18,14:30:00,11477.85,11481.65,11477.85,11481.3,11482.63,11475.33,11468.03,11481.59,11475.33,11469.08,11480.54,11475.33,11470.12,11471.64,2.24,1.89,0.35,72.04,80.39,79.26,22.6,21.73,0.2,1.31E-05,1
17-Aug-18,14:29:00,11477.45,11481.5,11477.45,11478.1,11480.39,11474.95,11469.5,11479.61,11474.95,11470.28,11478.84,11474.95,11471.06,11471.64,1.93,1.8,0.13,65.78,79.78,77.36,21.37,20.78,0.18,-0.000278753,0
17-Aug-18,14:28:00,11476.9,11479.1,11476,11477.45,11479.93,11474.62,11469.3,11479.17,11474.62,11470.06,11478.41,11474.62,11470.82,11470.2,1.84,1.77,0.07,64.28,83.01,73.46,20.09,19.59,0.2,-5.66E-05,0
17-Aug-18,14:27:00,11475.55,11476.85,11474.15,11476.85,11479.29,11474.38,11469.47,11478.59,11474.38,11470.18,11477.89,11474.38,11470.88,11468.95,1.75,1.75,0,62.87,78.12,66.66,19.51,18.92,0.2,-5.23E-05,0
17-Aug-18,14:26:00,11475.1,11476.85,11475.1,11475.75,11479.46,11474.04,11468.61,11478.69,11474.04,11469.39,11477.91,11474.04,11470.16,11468.95,1.68,1.75,-0.06,60.21,75,60.85,19.81,18.93,0.2,-9.58E-05,0
17-Aug-18,14:25:00,11476.25,11476.75,11474.1,11475.05,11479.85,11473.73,11467.61,11478.97,11473.73,11468.49,11478.1,11473.73,11469.36,11468.64,1.68,1.77,-0.08,58.45,70.87,58.5,19.51,18.63,0.21,-6.10E-05,0
17-Aug-18,14:24:00,11474.65,11477.15,11473.9,11476.3,11481,11473.34,11465.68,11479.9,11473.34,11466.77,11478.81,11473.34,11467.87,11468.64,1.73,1.79,-0.06,63.08,60.32,59.33,19.23,17.71,0.2,0.000108926,1
17-Aug-18,14:23:00,11472.65,11475.15,11471.95,11474.8,11481.14,11472.91,11464.68,11479.97,11472.91,11465.86,11478.79,11472.91,11467.03,11468.64,1.63,1.8,-0.17,59.51,48.99,63.76,18.93,16.76,0.2,-0.000130713,0
17-Aug-18,14:22:00,11473.45,11473.45,11471.45,11472.45,11481.67,11472.52,11463.36,11480.37,11472.52,11464.67,11479.06,11472.52,11465.98,11468.64,1.63,1.84,-0.21,52.88,49.08,71.11,19.41,16.51,0.19,-0.000204818,0
17-Aug-18,14:21:00,11473.9,11475.55,11473.45,11473.5,11482.06,11472.29,11462.52,11480.67,11472.29,11463.91,11479.27,11472.29,11465.31,11468.64,1.86,1.9,-0.04,56.73,63.23,78.85,20.73,16.65,0.18,9.15E-05,1
17-Aug-18,14:20:00,11474,11474.6,11472.65,11473.55,11482.28,11472,11461.72,11480.81,11472,11463.19,11479.34,11472,11464.66,11468.64,2.01,1.91,0.1,56.92,75.05,83.73,20.97,16.59,0.19,4.36E-06,1
17-Aug-18,14:19:00,11475,11475.4,11473.95,11474.3,11482.35,11471.71,11461.07,11480.83,11471.71,11462.59,11479.31,11471.71,11464.11,11468.64,2.17,1.88,0.28,59.6,82.43,84.92,21.68,16.79,0.19,6.54E-05,1
17-Aug-18,14:18:00,11475.2,11476.2,11474.8,11475.65,11482.05,11471.43,11460.81,11480.53,11471.43,11462.33,11479.01,11471.43,11463.84,11468.64,2.26,1.81,0.44,64.7,85.76,84.58,21.58,17.13,0.19,0.000117647,1
17-Aug-18,14:17:00,11475.3,11475.9,11474.35,11475.55,11481.22,11471.1,11460.99,11479.78,11471.1,11462.43,11478.33,11471.1,11463.88,11468.56,2.21,1.7,0.5,64.49,87.77,83.9,20.85,16.89,0.19,-8.71E-06,0
17-Aug-18,14:16:00,11475.4,11477.1,11474.9,11475.4,11480.49,11470.67,11460.86,11479.09,11470.67,11462.26,11477.69,11470.67,11463.66,11468.56,2.12,1.57,0.54,64.19,87.66,84.27,20.19,16.84,0.19,-1.31E-05,0
17-Aug-18,14:15:00,11473.85,11475.9,11473.4,11475.2,11479.94,11470.15,11460.36,11478.54,11470.15,11461.76,11477.15,11470.15,11463.16,11467.12,1.99,1.44,0.55,63.82,80.96,85.18,19.09,16.46,0.2,-1.74E-05,0
17-Aug-18,14:14:00,11471.9,11474.55,11471.6,11473.8,11479.26,11469.61,11459.97,11477.88,11469.61,11461.35,11476.5,11469.61,11462.73,11467.08,1.82,1.3,0.51,61.2,80.75,87.36,18.33,16.35,0.19,-0.00012201,0
17-Aug-18,14:13:00,11474.2,11474.75,11471.35,11471.9,11478.65,11469.19,11459.72,11477.3,11469.19,11461.07,11475.95,11469.19,11462.42,11467.08,1.71,1.17,0.54,57.3,82.35,89.77,18.05,16.46,0.2,-0.000165608,0
17-Aug-18,14:12:00,11473.95,11475.1,11473.2,11474.4,11478.56,11468.82,11459.07,11477.17,11468.82,11460.46,11475.78,11468.82,11461.86,11467.08,1.75,1.04,0.71,65.32,89.63,90.3,17.74,16.48,0.21,0.0002179,1
17-Aug-18,14:11:00,11472.4,11474.9,11472,11474,11478.03,11468.18,11458.34,11476.62,11468.18,11459.74,11475.21,11468.18,11461.15,11466.22,1.52,0.86,0.66,64.58,92.22,88.9,16.2,16,0.36,-3.49E-05,0
17-Aug-18,14:10:00,11472.7,11472.7,11470.8,11471.8,11478.84,11467.35,11455.85,11477.2,11467.35,11457.5,11475.55,11467.35,11459.14,11464.75,1.24,0.7,0.54,60.27,91.83,86.01,14.6,15.61,0.36,-0.000191756,0
17-Aug-18,14:09:00,11470.25,11473,11470.25,11473,11477.97,11467.08,11456.19,11476.42,11467.08,11457.75,11474.86,11467.08,11459.3,11464.58,1.09,0.56,0.53,64.23,92.83,83.56,13.62,15.19,0.35,0.000104599,1
17-Aug-18,14:08:00,11469.85,11471.05,11469.7,11470.3,11476.57,11466.81,11457.04,11475.18,11466.81,11458.43,11473.78,11466.81,11459.83,11463.47,0.76,0.43,0.34,58.54,84.99,80.76,12.58,14.88,0.35,-0.000235363,0
17-Aug-18,14:07:00,11467.9,11470.8,11467.3,11469.9,11475.95,11466.62,11457.28,11474.62,11466.62,11458.62,11473.28,11466.62,11459.95,11469.98,0.61,0.34,0.27,57.62,82.62,79.94,12.2,14.67,0.35,-3.49E-05,0
17-Aug-18,14:06:00,11468.4,11468.4,11466.1,11467.6,11475.45,11466.49,11457.52,11474.17,11466.49,11458.8,11472.89,11466.49,11460.08,11469.98,0.44,0.28,0.17,51.87,77.79,79.73,11.9,14.48,0.35,-0.000200545,0
17-Aug-18,14:05:00,11467.45,11469.2,11467.15,11468.2,11475.37,11466.44,11457.52,11474.09,11466.44,11458.79,11472.82,11466.44,11460.07,11469.98,0.46,0.24,0.22,53.63,79.54,81.02,12.68,13.97,0.35,5.23E-05,1
17-Aug-18,14:04:00,11467.95,11468.6,11467.15,11467.3,11475.68,11466.52,11457.35,11474.37,11466.52,11458.66,11473.06,11466.52,11459.97,11469.98,0.41,0.18,0.23,51.32,78.86,81.19,12.93,13.13,0.35,-7.85E-05,0
17-Aug-18,14:03:00,11467.75,11469.75,11467.65,11468.15,11476.09,11466.63,11457.18,11474.74,11466.63,11458.53,11473.39,11466.63,11459.88,11469.98,0.44,0.12,0.32,53.66,80.89,79.6,13.48,13.85,0.35,7.41E-05,1
17-Aug-18,14:02:00,11468.1,11469.3,11467.85,11467.95,11476.75,11466.78,11456.81,11475.32,11466.78,11458.24,11473.9,11466.78,11459.66,11469.98,0.38,0.04,0.34,53.2,81.59,75.18,13.82,14.53,0.37,-1.74E-05,0
17-Aug-18,14:01:00,11468.95,11469.9,11468.05,11468.05,11477.34,11466.93,11456.52,11475.85,11466.93,11458,11474.36,11466.93,11459.49,11469.98,0.32,-0.04,0.36,53.45,84.24,69.78,14.37,15.33,0.37,8.72E-06,1
17-Aug-18,14:00:00,11469.65,11470.4,11468.5,11468.95,11477.29,11466.91,11456.52,11475.81,11466.91,11458,11474.33,11466.91,11459.49,11469.98,0.23,-0.13,0.36,55.63,80.37,63.54,14.88,16.11,0.37,7.85E-05,1
17-Aug-18,13:59:00,11467.25,11469.75,11467.1,11469.5,11477.02,11466.76,11456.51,11475.56,11466.76,11457.97,11474.09,11466.76,11459.44,11469.98,0.02,-0.22,0.24,56.95,70.92,56.76,15.21,16.77,0.37,4.80E-05,1
17-Aug-18,13:58:00,11465.6,11467.35,11465.55,11467.35,11476.73,11466.68,11456.62,11475.29,11466.68,11458.06,11473.86,11466.68,11459.5,11469.98,-0.31,-0.29,-0.03,52.89,58.8,48.09,15.81,16.78,0.37,-0.000187471,0
17-Aug-18,13:57:00,11464.85,11465.75,11464.25,11465.5,11476.67,11466.63,11456.59,11475.23,11466.63,11458.02,11473.8,11466.63,11459.46,11469.98,-0.5,-0.28,-0.23,49.06,54.56,39.9,16.63,16.87,0.36,-0.000161341,0
17-Aug-18,13:56:00,11465.5,11467.05,11465,11465,11476.75,11466.74,11456.72,11475.32,11466.74,11458.15,11473.89,11466.74,11459.58,11469.98,-0.56,-0.22,-0.33,48,53.06,33.04,16.77,16.71,0.36,-4.36E-05,0
17-Aug-18,13:55:00,11464.8,11465.95,11464.1,11465.65,11476.75,11466.84,11456.92,11475.34,11466.84,11458.34,11473.92,11466.84,11459.75,11469.98,-0.56,-0.14,-0.43,49.24,46.44,29.34,17.19,16.68,0.38,5.67E-05,1
17-Aug-18,13:54:00,11462.8,11465.95,11462.4,11464.9,11476.75,11466.87,11457,11475.34,11466.87,11458.41,11473.93,11466.87,11459.82,11469.98,-0.63,-0.03,-0.6,47.8,27.59,29.26,17.13,16.93,0.38,-6.54E-05,0
17-Aug-18,13:53:00,11458.65,11462.55,11458.5,11462.35,11476.94,11466.79,11456.64,11475.49,11466.79,11458.09,11474.04,11466.79,11459.54,11469.98,-0.63,0.12,-0.75,42.65,17.83,33.59,17.07,17.22,0.37,-0.000222443,0
17-Aug-18,13:52:00,11465.15,11466.05,11458.1,11458.1,11476.61,11466.89,11457.17,11475.22,11466.89,11458.56,11473.83,11466.89,11459.95,11471.09,-0.36,0.3,-0.67,32.32,20.28,42.34,15.26,16.54,0.35,-0.000370848,0
17-Aug-18,13:51:00,11467.85,11468.25,11466.25,11466.75,11473.85,11467.32,11460.79,11472.92,11467.32,11461.72,11471.99,11467.32,11462.65,11462.9,0.42,0.47,-0.05,49,34.53,52.2,13.32,15.68,0.24,0.00075464,1
17-Aug-18,13:50:00,11466.65,11468.35,11466.6,11467.8,11474.08,11467.2,11460.33,11473.09,11467.2,11461.31,11472.11,11467.2,11462.29,11462.9,0.53,0.48,0.05,52.02,46.07,62.64,14.22,16.04,0.24,9.16E-05,1
17-Aug-18,13:49:00,11467.1,11468.45,11466.7,11466.7,11475.09,11466.86,11458.64,11473.92,11466.86,11459.81,11472.74,11466.86,11460.99,11462.9,0.56,0.47,0.08,48.96,49.23,72.03,15.24,16.47,0.24,-9.59E-05,0
17-Aug-18,13:48:00,11466.8,11467.85,11465.7,11467.45,11476.17,11466.53,11456.9,11474.79,11466.53,11458.27,11473.42,11466.53,11459.65,11462.9,0.7,0.45,0.24,51.02,61.57,80.96,16.28,17.38,0.24,6.54E-05,1
17-Aug-18,13:47:00,11469.55,11471.05,11466.75,11466.75,11476.47,11466.25,11456.02,11475.01,11466.25,11457.48,11473.55,11466.25,11458.94,11462.9,0.78,0.39,0.39,49.16,69.61,85.32,17.35,18.4,0.26,-6.10E-05,0
17-Aug-18,13:46:00,11469.4,11471.05,11469.4,11469.6,11477.02,11465.93,11454.84,11475.44,11465.93,11456.42,11473.85,11465.93,11458.01,11462.9,0.96,0.29,0.66,57.39,86.73,87.16,18.33,19.55,0.25,0.000248514,1
17-Aug-18,13:45:00,11470.45,11471.45,11469,11469.55,11476.42,11465.61,11454.79,11474.88,11465.61,11456.33,11473.33,11465.61,11457.88,11462.64,0.88,0.13,0.75,57.27,93.03,84.73,17.75,19.76,0.26,-4.36E-06,0
17-Aug-18,13:44:00,11470.6,11470.9,11469.35,11470.9,11475.71,11465.39,11455.08,11474.23,11465.39,11456.55,11472.76,11465.39,11458.02,11462.51,0.77,-0.06,0.83,61.49,93.84,81.92,17.12,19.85,0.26,0.000117696,1
17-Aug-18,13:43:00,11467.55,11470.9,11467.55,11470.75,11474.39,11464.96,11455.53,11473.05,11464.96,11456.88,11471.7,11464.96,11458.23,11461.28,0.48,-0.27,0.74,61.19,83.4,78.33,16.66,18.97,0.26,-1.31E-05,0
17-Aug-18,13:42:00,11466.45,11468.25,11466.35,11467.65,11472.76,11464.61,11456.47,11471.59,11464.61,11457.63,11470.43,11464.61,11458.8,11459.59,0.11,-0.45,0.57,54.52,78.79,77.48,16.16,18.2,0.25,-0.000270289,0
17-Aug-18,13:41:00,11467.75,11468.2,11465.45,11466.25,11472.22,11464.47,11456.71,11471.11,11464.47,11457.82,11470,11464.47,11458.93,11459.32,-0.03,-0.59,0.56,50.98,74.58,75.09,16.73,17.75,0.25,-0.00012209,0
17-Aug-18,13:40:00,11466.6,11468.45,11465.9,11467.85,11472.13,11464.44,11456.75,11471.03,11464.44,11457.85,11469.93,11464.44,11458.95,11459.32,-0.08,-0.73,0.65,55.56,78.96,71.65,17.36,17.34,0.25,0.00013953,1
17-Aug-18,13:39:00,11467.7,11468.3,11466.4,11466.4,11471.95,11464.41,11456.87,11470.88,11464.41,11457.94,11469.8,11464.41,11459.02,11467.66,-0.3,-0.9,0.6,51.93,75.93,66.5,17.81,17.5,0.24,-0.000126448,0
17-Aug-18,13:38:00,11467.5,11469.3,11467.2,11467.55,11472.53,11464.51,11456.5,11471.38,11464.51,11457.64,11470.24,11464.51,11458.79,11467.66,-0.43,-1.04,0.61,55.26,79.12,62.26,18.04,17.41,0.24,0.000100288,1
17-Aug-18,13:37:00,11466.6,11469.35,11466.5,11466.95,11472.75,11464.55,11456.35,11471.58,11464.55,11457.52,11470.41,11464.55,11458.69,11467.66,-0.71,-1.2,0.49,53.82,66.87,55.45,17.87,16.33,0.24,-5.23E-05,0
17-Aug-18,13:36:00,11463.35,11466.6,11463.15,11466.35,11473.15,11464.62,11456.09,11471.94,11464.62,11457.31,11470.72,11464.62,11458.53,11467.66,-0.99,-1.32,0.34,52.4,57.37,47.14,17.69,15.52,0.24,-5.23E-05,0
17-Aug-18,13:35:00,11463.75,11464.25,11462.3,11463.35,11473.74,11464.74,11455.75,11472.45,11464.74,11457.03,11471.17,11464.74,11458.32,11467.66,-1.27,-1.41,0.14,44.49,53.23,38.95,18.48,15.35,0.22,-0.000261669,0
17-Aug-18,13:34:00,11465.85,11466.9,11462.95,11464.2,11474.48,11465.03,11455.58,11473.13,11465.03,11456.93,11471.78,11465.03,11458.28,11467.66,-1.31,-1.44,0.13,46.53,54.7,30.79,19.44,15.47,0.22,7.41E-05,1
17-Aug-18,13:33:00,11464.95,11468.1,11464.6,11466.25,11475.06,11465.26,11455.45,11473.66,11465.26,11456.85,11472.26,11465.26,11458.25,11467.66,-1.42,-1.47,0.05,51.84,45.09,22.71,20.76,16.24,0.21,0.000178802,1
17-Aug-18,13:32:00,11461.75,11465.1,11461.75,11464.55,11475.67,11465.41,11455.15,11474.21,11465.41,11456.62,11472.74,11465.41,11458.08,11467.66,-1.76,-1.49,-0.27,47.2,25.29,17.65,21.78,17.02,0.21,-0.000148272,0
17-Aug-18,13:31:00,11460.6,11461.9,11459.45,11461.35,11476.04,11465.6,11455.16,11474.55,11465.6,11456.65,11473.06,11465.6,11458.14,11467.66,-1.99,-1.42,-0.57,36.5,16.43,16.43,22.58,17.87,0.17,-0.00027916,0
17-Aug-18,13:30:00,11462.05,11462.65,11460.45,11460.45,11476.15,11466,11455.85,11474.7,11466,11457.3,11473.25,11466,11458.75,11467.91,-1.92,-1.27,-0.65,32.95,12.43,16.17,21.28,17.69,0.17,-7.85E-05,0
17-Aug-18,13:29:00,11460.3,11462.2,11459.65,11462,11475.95,11466.5,11457.04,11474.6,11466.5,11458.39,11473.25,11466.5,11459.74,11467.91,-1.73,-1.11,-0.61,36.18,14.3,14.09,20.24,17.68,0.18,0.000135239,1
17-Aug-18,13:28:00,11463.5,11463.55,11460.05,11460.7,11475.74,11466.86,11457.99,11474.47,11466.86,11459.26,11473.2,11466.86,11460.52,11468.71,-1.6,-0.96,-0.65,30.9,19.78,11.32,18.77,17.49,0.17,-0.000113425,0
17-Aug-18,13:27:00,11465.75,11466.45,11463.45,11463.45,11474.48,11467.21,11459.94,11473.45,11467.21,11460.98,11472.41,11467.21,11462.02,11469.16,-1.29,-0.8,-0.5,36.9,19.19,8.88,17.32,17.1,0.17,0.000239922,1
17-Aug-18,13:26:00,11462.75,11466.1,11462.75,11465.45,11473.98,11467.4,11460.81,11473.04,11467.4,11461.75,11472.1,11467.4,11462.69,11469.16,-1.16,-0.67,-0.48,42.46,15.15,9.51,17.18,17.68,0.16,0.000174452,1
17-Aug-18,13:25:00,11464,11464.3,11462.4,11462.8,11474.21,11467.61,11461.02,11473.27,11467.61,11461.96,11472.32,11467.61,11462.9,11469.16,-1.17,-0.55,-0.62,29.36,2.03,12.76,16.77,18.15,0.16,-0.000231156,0
17-Aug-18,13:24:00,11465.05,11466.05,11464,11464.1,11473.57,11468,11462.44,11472.78,11468,11463.23,11471.98,11468,11464.03,11470.84,-0.9,-0.4,-0.5,32.75,0.47,18.91,14.8,17.56,0.16,0.000113404,1
17-Aug-18,13:23:00,11465.8,11466.55,11464.85,11464.85,11474.49,11468.49,11462.48,11473.63,11468.49,11463.34,11472.77,11468.49,11464.2,11471.48,-0.68,-0.27,-0.41,34.92,7.56,24.41,13.36,17.27,0.16,6.54E-05,1
17-Aug-18,13:22:00,11467.4,11467.8,11465.75,11465.75,11475.11,11468.91,11462.72,11474.23,11468.91,11463.6,11473.34,11468.91,11464.49,11472.63,-0.46,-0.17,-0.29,37.7,22.33,28.86,12.23,17.39,0.16,7.85E-05,1
17-Aug-18,13:21:00,11468.25,11469.5,11467.3,11467.3,11475.31,11469.24,11463.18,11474.44,11469.24,11464.05,11473.57,11469.24,11464.91,11473.57,-0.26,-0.1,-0.16,43.19,31.38,30.51,11.5,17.36,0.17,0.000135176,1
17-Aug-18,13:20:00,11467.95,11469.55,11467.7,11468.35,11475.81,11469.51,11463.21,11474.91,11469.51,11464.11,11474.01,11469.51,11465.01,11473.57,-0.16,-0.06,-0.1,47.55,32.78,30.86,11.72,17.88,0.18,9.16E-05,1
17-Aug-18,13:19:00,11468.6,11469.75,11468.25,11468.25,11475.86,11469.61,11463.36,11474.96,11469.61,11464.25,11474.07,11469.61,11465.15,11473.57,-0.14,-0.03,-0.11,47.08,28,30.35,12.25,18.89,0.18,-8.72E-06,0
17-Aug-18,13:18:00,11468.85,11469.6,11467.95,11468.35,11475.82,11469.66,11463.5,11474.94,11469.66,11464.38,11474.06,11469.66,11465.26,11473.57,-0.1,-0.01,-0.1,47.48,29.79,31.2,13.16,19.87,0.18,8.72E-06,1
17-Aug-18,13:17:00,11468.35,11469.7,11468.15,11468.6,11475.82,11469.65,11463.49,11474.94,11469.65,11464.37,11474.06,11469.65,11465.25,11473.57,-0.06,0.02,-0.08,48.43,30.62,32.2,14.1,20.02,0.18,2.18E-05,1
17-Aug-18,13:16:00,11468.1,11469.9,11467.75,11468.8,11475.87,11469.63,11463.38,11474.98,11469.63,11464.28,11474.08,11469.63,11465.17,11473.57,-0.03,0.04,-0.07,49.16,33.12,34.07,15.12,20.37,0.18,1.74E-05,1
17-Aug-18,13:15:00,11469.2,11470.15,11468.55,11468.55,11476.14,11469.52,11462.89,11475.19,11469.52,11463.84,11474.25,11469.52,11464.78,11473.57,-0.02,0.06,-0.08,48.25,30.21,34.34,16.22,20.58,0.18,-2.18E-05,0
17-Aug-18,13:14:00,11468.1,11469.2,11467.75,11469.2,11476.4,11469.41,11462.42,11475.4,11469.41,11463.42,11474.4,11469.41,11464.42,11473.57,0.03,0.08,-0.05,50.42,32.29,33.28,16.89,20.72,0.2,5.67E-05,1
17-Aug-18,13:13:00,11469.25,11470,11467.8,11468.1,11476.83,11469.22,11461.6,11475.74,11469.22,11462.69,11474.66,11469.22,11463.78,11473.57,0.02,0.09,-0.07,46.65,34.79,32.31,18.18,21.63,0.2,-9.59E-05,0
17-Aug-18,13:12:00,11469.55,11470.95,11468.9,11469.05,11476.85,11469.2,11461.54,11475.76,11469.2,11462.63,11474.67,11469.2,11463.73,11473.57,0.12,0.11,0.01,49.68,39.93,33.15,19.53,22.87,0.2,8.28E-05,1
17-Aug-18,13:11:00,11468.9,11471.05,11468.9,11469.8,11477.14,11469.02,11460.91,11475.98,11469.02,11462.06,11474.82,11469.02,11463.22,11473.57,0.14,0.1,0.04,52.15,34.49,37.95,20.33,24.21,0.2,6.54E-05,1
17-Aug-18,13:10:00,11467.05,11469.25,11466.2,11469,11477.28,11468.81,11460.35,11476.07,11468.81,11461.56,11474.86,11468.81,11462.77,11473.57,0.1,0.09,0.01,49.67,24.89,47.17,21.18,25.66,0.2,-6.98E-05,0
17-Aug-18,13:09:00,11467,11467.95,11466.75,11467.3,11477.8,11468.55,11459.31,11476.48,11468.55,11460.63,11475.16,11468.55,11461.95,11473.57,0.13,0.09,0.03,43.92,27.43,60.72,22.55,26.91,0.2,-0.000148237,0
17-Aug-18,13:08:00,11469.45,11469.85,11466.95,11466.95,11478.54,11468.32,11458.1,11477.08,11468.32,11459.56,11475.62,11468.32,11461.02,11474.92,0.33,0.08,0.25,42.67,39.01,74.36,23.22,27.88,0.22,-3.05E-05,0
17-Aug-18,13:07:00,11470.35,11471,11469.35,11469.6,11479.41,11468.06,11456.7,11477.79,11468.06,11458.32,11476.17,11468.06,11459.95,11467.38,0.62,0.02,0.6,50.61,63.95,85.75,24.04,28.98,0.2,0.000231072,1
17-Aug-18,13:06:00,11473.25,11473.75,11470.2,11470.2,11479.43,11467.77,11456.11,11477.77,11467.77,11457.78,11476.1,11467.77,11459.44,11467.38,0.71,-0.13,0.84,52.67,80.56,92.47,25.53,30.56,0.21,5.23E-05,1
17-Aug-18,13:05:00,11473.15,11474.2,11472.45,11473.25,11479.23,11467.47,11455.71,11477.55,11467.47,11457.39,11475.87,11467.47,11459.07,11467.38,0.76,-0.34,1.1,65.21,92.64,95.38,26.58,31.75,0.18,0.000265871,1
17-Aug-18,13:04:00,11472.25,11473.35,11471.15,11473,11477.87,11467.1,11456.34,11476.33,11467.1,11457.87,11474.79,11467.1,11459.41,11466.36,0.5,-0.62,1.12,64.57,95.64,95.32,25.93,31.7,0.19,-2.18E-05,0
17-Aug-18,13:03:00,11472.05,11473.1,11471.55,11472,11476.36,11466.74,11457.12,11474.99,11466.74,11458.49,11473.61,11466.74,11459.87,11466.36,0.18,-0.89,1.08,61.96,95.99,92.87,25.63,31.27,0.19,-8.72E-05,0
